prov,depto,fecha_min,confirmados,confirmados_14,casos_posibles,casos_posibles_14,fallecidos,fallecidos_14
66,0,2021-04-25,0,4,0,35,0,0
66,7,2021-04-25,1,60,7,224,0,0
66,14,2021-04-25,4,38,6,90,0,0
66,21,2021-04-25,4,67,12,224,0,0
66,28,2021-04-25,65,1387,184,5156,0,9
66,35,2021-04-25,4,110,13,339,0,0
66,42,2021-04-25,2,81,6,238,0,2
66,49,2021-04-25,0,37,7,180,0,1
66,56,2021-04-25,8,82,49,839,0,4
66,63,2021-04-25,0,12,0,29,0,0
66,70,2021-04-25,4,26,5,63,0,2
66,77,2021-04-25,1,41,6,178,0,0
66,84,2021-04-25,3,32,8,86,0,0
66,91,2021-04-25,0,6,1,21,0,1
66,98,2021-04-25,6,67,10,135,0,0
66,105,2021-04-25,2,28,3,63,1,3
66,112,2021-04-25,9,154,11,373,1,4
66,119,2021-04-25,0,12,15,62,0,0
66,126,2021-04-25,4,136,22,1090,1,6
66,133,2021-04-25,3,22,5,130,0,1
66,140,2021-04-25,4,152,7,292,0,4
66,147,2021-04-25,6,111,16,317,0,1
66,154,2021-04-25,2,23,2,52,0,1
66,161,2021-04-25,2,25,3,56,0,0
70,0,2021-04-25,0,2,0,18,0,0
70,7,2021-04-25,9,103,13,288,0,0
70,14,2021-04-25,3,26,11,125,1,1
70,21,2021-04-25,4,54,22,168,0,1
70,28,2021-04-25,56,794,245,3483,1,10
70,35,2021-04-25,3,98,25,459,0,1
70,42,2021-04-25,33,452,155,1910,1,1
70,49,2021-04-25,0,25,3,86,0,0
70,56,2021-04-25,3,72,4,262,0,2
70,63,2021-04-25,0,22,8,125,0,0
70,70,2021-04-25,5,327,33,921,0,4
70,77,2021-04-25,26,530,131,2058,1,9
70,84,2021-04-25,29,546,102,2501,0,5
70,91,2021-04-25,3,81,6,185,0,0
70,98,2021-04-25,30,299,104,1375,0,5
70,105,2021-04-25,17,161,30,346,0,2
70,112,2021-04-25,0,4,1,16,0,0
70,119,2021-04-25,1,45,4,137,0,3
70,126,2021-04-25,0,22,2,110,0,0
70,133,2021-04-25,0,6,2,30,0,0
74,0,2021-04-25,0,6,1,32,0,0
74,7,2021-04-25,10,210,62,1083,0,0
74,14,2021-04-25,2,59,12,343,0,0
74,21,2021-04-25,4,229,23,960,0,1
74,28,2021-04-25,6,287,23,1178,0,3
74,35,2021-04-25,79,2109,363,8305,4,21
74,42,2021-04-25,7,259,13,829,0,2
74,49,2021-04-25,21,550,53,1695,1,4
74,56,2021-04-25,151,4357,578,17101,5,39
74,63,2021-04-25,0,25,9,112,0,0
78,0,2021-04-25,0,3,0,16,0,0
78,7,2021-04-25,42,252,47,427,0,0
78,14,2021-04-25,10,351,55,2008,1,7
78,21,2021-04-25,108,1340,225,3490,3,17
78,28,2021-04-25,32,489,71,977,1,9
78,35,2021-04-25,1,141,16,583,0,7
78,42,2021-04-25,13,138,23,312,0,0
78,49,2021-04-25,3,120,6,144,0,0
82,0,2021-04-25,1,2,1,37,0,0
82,7,2021-04-25,29,395,39,717,0,3
82,14,2021-04-25,26,417,73,1021,1,6
82,21,2021-04-25,75,2132,119,4112,3,23
82,28,2021-04-25,28,662,33,1097,1,6
82,35,2021-04-25,10,82,12,209,0,1
82,42,2021-04-25,19,835,43,2292,0,13
82,49,2021-04-25,22,307,63,1142,1,4
82,56,2021-04-25,54,676,85,1217,0,3
82,63,2021-04-25,223,3405,507,7775,2,37
82,70,2021-04-25,51,812,113,1812,1,4
82,77,2021-04-25,9,164,33,503,0,2
82,84,2021-04-25,639,10007,1120,23371,13,123
82,91,2021-04-25,36,1080,90,1929,0,15
82,98,2021-04-25,1,46,1,134,0,0
82,105,2021-04-25,35,511,72,1124,0,3
82,112,2021-04-25,29,457,47,800,0,2
82,119,2021-04-25,107,1245,165,2691,0,5
82,126,2021-04-25,34,686,80,1062,2,12
82,133,2021-04-25,1,69,5,259,0,0
86,0,2021-04-25,0,3,1,13,0,0
86,7,2021-04-25,0,17,1,30,2,2
86,14,2021-04-25,1,19,1,67,0,0
86,21,2021-04-25,0,49,3,115,1,1
86,28,2021-04-25,1,19,3,62,0,0
86,35,2021-04-25,48,577,78,1308,0,6
86,42,2021-04-25,0,4,0,48,0,0
86,49,2021-04-25,133,1827,255,4356,0,9
86,56,2021-04-25,1,21,8,88,0,0
86,63,2021-04-25,1,18,23,287,0,0
86,70,2021-04-25,1,35,2,74,0,0
86,77,2021-04-25,2,40,6,127,0,0
86,84,2021-04-25,1,7,1,33,0,0
86,91,2021-04-25,0,18,2,65,0,1
86,98,2021-04-25,1,7,3,53,0,0
86,105,2021-04-25,1,28,6,139,0,1
86,112,2021-04-25,0,0,0,3,0,0
86,119,2021-04-25,1,16,5,129,0,0
86,126,2021-04-25,1,26,13,129,0,1
86,133,2021-04-25,2,11,4,66,0,0
86,140,2021-04-25,0,16,4,84,0,0
86,147,2021-04-25,4,104,8,346,0,2
86,154,2021-04-25,2,16,2,30,0,0
86,161,2021-04-25,0,49,3,136,0,0
86,168,2021-04-25,1,11,1,48,0,0
86,175,2021-04-25,0,5,0,25,0,0
86,182,2021-04-25,0,2,0,9,0,0
86,189,2021-04-25,1,5,3,41,0,0
90,0,2021-04-25,0,23,6,163,0,0
90,7,2021-04-25,14,212,44,787,0,1
90,14,2021-04-25,53,1121,202,4214,1,4
90,21,2021-04-25,12,592,45,1652,0,2
90,28,2021-04-25,6,128,16,538,0,3
90,35,2021-04-25,3,64,4,189,0,0
90,42,2021-04-25,5,176,18,559,0,2
90,49,2021-04-25,6,124,27,302,1,1
90,56,2021-04-25,6,340,15,1150,1,5
90,63,2021-04-25,13,442,34,1503,0,1
90,70,2021-04-25,11,326,50,1109,0,3
90,77,2021-04-25,9,263,33,620,0,2
90,84,2021-04-25,93,2920,436,12835,4,53
90,91,2021-04-25,4,170,17,568,0,3
90,98,2021-04-25,20,232,31,644,0,1
90,105,2021-04-25,50,1103,202,3913,1,15
90,112,2021-04-25,2,175,9,512,0,2
90,119,2021-04-25,23,688,104,2834,0,8
94,0,2021-04-25,2,20,7,72,0,0
94,7,2021-04-25,17,512,114,1826,3,8
94,14,2021-04-25,20,599,72,1605,2,4
2,0,2021-04-26,1269,19370,3543,76659,40,379
2,1,2021-04-26,84,1318,201,4374,0,17
2,2,2021-04-26,61,951,185,3901,4,15
2,3,2021-04-26,108,1472,227,4565,1,22
2,4,2021-04-26,104,1788,224,5065,1,20
2,5,2021-04-26,83,1291,208,4412,3,13
2,6,2021-04-26,81,1222,221,4631,0,15
2,7,2021-04-26,83,1341,204,4863,1,18
2,8,2021-04-26,89,1204,178,3448,1,13
2,9,2021-04-26,73,947,170,2986,0,13
2,10,2021-04-26,73,986,195,3502,0,9
2,11,2021-04-26,64,941,151,3528,1,16
2,12,2021-04-26,69,1191,211,4642,2,22
2,13,2021-04-26,108,1621,326,6655,3,26
2,14,2021-04-26,110,1603,311,6145,2,21
2,15,2021-04-26,70,1249,208,4390,0,16
6,0,2021-04-26,29,431,102,1109,0,14
6,7,2021-04-26,0,21,21,258,0,1
6,14,2021-04-26,5,56,15,179,0,1
6,21,2021-04-26,6,98,18,224,0,0
6,28,2021-04-26,388,5699,868,12207,11,136
6,35,2021-04-26,284,3864,627,9843,5,111
6,42,2021-04-26,1,50,17,198,0,1
6,49,2021-04-26,35,495,94,1199,0,15
6,56,2021-04-26,154,2337,326,3997,3,55
6,63,2021-04-26,31,311,79,840,0,3
6,70,2021-04-26,28,270,50,556,0,9
6,77,2021-04-26,10,91,18,199,0,1
6,84,2021-04-26,4,80,11,208,0,2
6,91,2021-04-26,255,3975,451,7966,7,95
6,98,2021-04-26,80,1211,162,2269,4,44
6,105,2021-04-26,70,967,209,2805,2,11
6,112,2021-04-26,25,365,69,902,0,8
6,119,2021-04-26,18,373,31,574,1,11
6,126,2021-04-26,93,1294,180,2391,0,11
6,134,2021-04-26,23,400,89,921,2,11
6,140,2021-04-26,5,50,12,117,0,0
6,147,2021-04-26,11,87,21,250,0,1
6,154,2021-04-26,6,93,7,137,0,3
6,161,2021-04-26,13,100,37,283,0,1
6,168,2021-04-26,4,101,6,152,1,4
6,175,2021-04-26,11,158,25,323,0,3
6,182,2021-04-26,23,332,86,868,3,15
6,189,2021-04-26,4,78,8,138,0,0
6,196,2021-04-26,4,53,19,219,0,1
6,203,2021-04-26,17,232,51,675,1,7
6,210,2021-04-26,71,874,142,1610,2,11
6,217,2021-04-26,39,336,60,619,0,3
6,224,2021-04-26,40,502,83,1262,0,8
6,231,2021-04-26,20,265,24,384,0,7
6,238,2021-04-26,13,227,29,403,0,4
6,245,2021-04-26,51,949,108,1767,3,27
6,252,2021-04-26,218,3004,414,6185,1,72
6,260,2021-04-26,271,3766,567,7284,6,84
6,266,2021-04-26,16,276,51,674,0,7
6,270,2021-04-26,110,1693,247,3517,2,28
6,274,2021-04-26,293,4336,597,9178,10,94
6,277,2021-04-26,3,60,4,150,0,0
6,280,2021-04-26,13,252,49,526,1,1
6,287,2021-04-26,9,88,25,213,0,1
6,294,2021-04-26,3,54,10,135,0,0
6,301,2021-04-26,6,155,23,299,0,1
6,308,2021-04-26,2,15,2,33,0,0
6,315,2021-04-26,6,101,13,190,0,2
6,322,2021-04-26,5,133,16,308,0,1
6,329,2021-04-26,13,126,27,270,0,3
6,336,2021-04-26,2,17,4,72,0,0
6,343,2021-04-26,6,90,14,176,0,4
6,351,2021-04-26,0,24,19,123,0,0
6,357,2021-04-26,294,4452,623,8661,6,125
6,364,2021-04-26,78,1150,149,2230,0,9
6,371,2021-04-26,289,4359,645,10464,8,100
6,385,2021-04-26,2,51,12,182,0,1
6,392,2021-04-26,25,652,42,912,7,36
6,399,2021-04-26,2,22,5,41,0,2
6,406,2021-04-26,6,49,13,129,1,1
6,408,2021-04-26,144,2130,323,4471,3,46
6,410,2021-04-26,104,1929,206,4227,3,36
6,412,2021-04-26,163,2951,328,5826,5,62
6,413,2021-04-26,47,664,121,1555,0,7
6,420,2021-04-26,74,706,163,1875,1,13
6,427,2021-04-26,990,12492,2087,29302,22,253
6,434,2021-04-26,355,5381,783,12596,8,111
6,441,2021-04-26,439,7863,883,14970,37,334
6,448,2021-04-26,3,36,9,95,0,1
6,455,2021-04-26,17,177,27,324,0,2
6,462,2021-04-26,8,89,18,192,0,0
6,466,2021-04-26,1,38,1,42,0,1
6,469,2021-04-26,23,303,66,705,0,3
6,476,2021-04-26,9,87,20,253,1,7
6,483,2021-04-26,8,126,27,307,1,2
6,490,2021-04-26,364,5317,789,12694,13,95
6,497,2021-04-26,81,1235,153,2309,3,38
6,505,2021-04-26,8,188,15,336,1,9
6,511,2021-04-26,2,52,10,120,0,0
6,515,2021-04-26,213,3469,512,7793,7,76
6,518,2021-04-26,20,129,39,304,1,4
6,525,2021-04-26,42,601,82,1171,2,12
6,532,2021-04-26,46,538,91,1297,0,6
6,539,2021-04-26,305,4477,613,9169,4,97
6,547,2021-04-26,36,365,50,595,1,5
6,553,2021-04-26,0,19,9,114,0,0
6,560,2021-04-26,322,4854,701,10230,12,94
6,568,2021-04-26,231,3289,511,7624,2,74
6,574,2021-04-26,20,126,37,238,1,1
6,581,2021-04-26,34,528,61,1196,0,14
6,588,2021-04-26,24,325,51,662,1,6
6,595,2021-04-26,16,201,36,399,4,26
6,602,2021-04-26,10,62,40,278,0,2
6,609,2021-04-26,54,471,89,905,1,9
6,616,2021-04-26,1,13,3,57,0,1
6,623,2021-04-26,52,783,111,1556,0,28
6,630,2021-04-26,3,29,5,64,0,0
6,638,2021-04-26,404,5091,1077,12915,7,65
6,644,2021-04-26,18,245,64,651,0,4
6,648,2021-04-26,70,859,115,1618,1,17
6,651,2021-04-26,3,114,9,232,0,2
6,655,2021-04-26,9,56,20,150,0,1
6,658,2021-04-26,426,6222,896,13778,13,218
6,665,2021-04-26,16,154,33,338,0,1
6,672,2021-04-26,7,262,12,463,0,1
6,679,2021-04-26,12,96,20,225,0,2
6,686,2021-04-26,2,76,5,224,0,1
6,693,2021-04-26,10,185,24,351,1,4
6,700,2021-04-26,21,183,39,340,0,2
6,707,2021-04-26,22,223,53,485,0,1
6,714,2021-04-26,10,112,26,282,0,4
6,721,2021-04-26,3,25,5,63,0,0
6,728,2021-04-26,19,295,42,598,0,4
6,735,2021-04-26,14,200,28,395,0,3
6,742,2021-04-26,6,89,10,136,0,5
6,749,2021-04-26,122,1703,325,4471,5,40
6,756,2021-04-26,223,3182,843,10072,7,78
6,760,2021-04-26,207,3197,654,8576,11,75
6,763,2021-04-26,41,546,127,1400,1,13
6,770,2021-04-26,36,343,76,829,1,9
6,778,2021-04-26,40,782,89,1531,3,15
6,784,2021-04-26,6,136,14,233,0,3
6,791,2021-04-26,117,1536,230,3466,2,27
6,798,2021-04-26,7,78,14,189,0,1
6,805,2021-04-26,312,4108,932,10607,10,104
6,812,2021-04-26,0,9,1,20,0,0
6,819,2021-04-26,12,122,30,271,0,1
6,826,2021-04-26,69,583,134,1645,0,9
6,833,2021-04-26,25,359,67,836,1,14
6,840,2021-04-26,264,3572,597,8768,5,90
6,847,2021-04-26,0,49,5,127,0,0
6,854,2021-04-26,27,176,59,471,0,9
6,861,2021-04-26,189,2560,549,8473,5,55
6,868,2021-04-26,27,313,51,774,0,4
6,875,2021-04-26,3,39,12,102,0,2
6,882,2021-04-26,104,1774,206,3143,1,38
10,0,2021-04-26,0,4,0,22,0,0
10,7,2021-04-26,1,15,5,49,0,1
10,14,2021-04-26,0,0,1,18,0,0
10,21,2021-04-26,30,325,65,847,0,5
10,28,2021-04-26,0,7,3,30,0,0
10,35,2021-04-26,3,64,27,330,0,1
10,42,2021-04-26,14,104,34,300,1,2
10,49,2021-04-26,87,1068,235,2954,0,5
10,56,2021-04-26,0,5,0,23,0,0
10,63,2021-04-26,8,70,16,200,0,0
10,70,2021-04-26,17,137,30,269,0,0
10,77,2021-04-26,1,13,2,46,0,0
10,84,2021-04-26,3,92,25,327,0,1
10,91,2021-04-26,29,167,50,472,0,1
10,98,2021-04-26,1,43,5,171,0,0
10,105,2021-04-26,0,20,3,122,0,1
10,112,2021-04-26,18,168,54,468,0,0
14,0,2021-04-26,12,115,23,391,0,0
14,7,2021-04-26,34,462,197,2549,1,4
14,14,2021-04-26,599,9197,2133,38333,7,83
14,21,2021-04-26,98,1465,466,7712,1,9
14,28,2021-04-26,5,136,27,709,1,3
14,35,2021-04-26,19,314,82,911,0,1
14,42,2021-04-26,117,1127,418,4630,0,17
14,49,2021-04-26,3,37,29,463,0,2
14,56,2021-04-26,8,273,35,1066,0,2
14,63,2021-04-26,66,707,170,2186,1,7
14,70,2021-04-26,6,26,15,121,0,0
14,77,2021-04-26,0,19,3,76,0,1
14,84,2021-04-26,49,214,66,551,0,1
14,91,2021-04-26,137,1664,383,5916,1,10
14,98,2021-04-26,107,940,467,4584,0,4
14,105,2021-04-26,28,313,167,1651,2,7
14,112,2021-04-26,7,30,22,150,0,0
14,119,2021-04-26,41,457,154,2529,1,6
14,126,2021-04-26,15,239,37,1205,0,3
14,133,2021-04-26,10,221,29,1008,0,3
14,140,2021-04-26,221,2747,645,8441,4,44
14,147,2021-04-26,49,785,239,4047,0,8
14,154,2021-04-26,0,8,1,51,0,1
14,161,2021-04-26,22,530,85,2158,0,7
14,168,2021-04-26,16,89,58,514,0,2
14,175,2021-04-26,1,36,25,308,0,0
14,182,2021-04-26,74,716,220,2185,1,13
18,0,2021-04-26,0,6,1,37,0,0
18,7,2021-04-26,1,59,4,134,0,0
18,14,2021-04-26,0,5,0,59,0,0
18,21,2021-04-26,22,836,174,6381,1,21
18,28,2021-04-26,1,41,7,213,0,0
18,35,2021-04-26,13,260,37,589,1,5
18,42,2021-04-26,8,33,12,126,0,0
18,49,2021-04-26,1,126,3,515,0,4
18,56,2021-04-26,0,10,0,54,0,0
18,63,2021-04-26,0,11,2,130,0,1
18,70,2021-04-26,22,534,78,2997,0,11
18,77,2021-04-26,0,22,5,135,0,0
18,84,2021-04-26,2,105,5,1190,1,2
18,91,2021-04-26,2,48,13,313,0,0
18,98,2021-04-26,1,26,1,55,0,0
18,105,2021-04-26,11,293,17,909,0,2
18,112,2021-04-26,16,255,24,426,0,1
18,119,2021-04-26,13,168,24,742,0,1
18,126,2021-04-26,1,38,1,144,1,6
18,133,2021-04-26,4,78,10,416,0,0
18,140,2021-04-26,3,70,7,478,0,0
18,147,2021-04-26,3,39,6,294,0,1
18,154,2021-04-26,1,17,2,63,0,1
18,161,2021-04-26,1,74,2,296,0,1
18,168,2021-04-26,3,251,9,1321,0,1
18,175,2021-04-26,1,7,2,30,0,0
22,0,2021-04-26,0,2,1,20,0,0
22,7,2021-04-26,0,52,26,302,0,2
22,14,2021-04-26,4,51,47,353,0,0
22,21,2021-04-26,10,396,74,1193,0,12
22,28,2021-04-26,0,23,2,100,0,3
22,36,2021-04-26,0,79,2,230,0,1
22,39,2021-04-26,2,16,5,60,0,0
22,43,2021-04-26,1,23,4,98,0,0
22,49,2021-04-26,0,9,1,40,0,1
22,56,2021-04-26,2,18,13,100,0,0
22,63,2021-04-26,2,86,5,448,0,2
22,70,2021-04-26,3,81,9,283,0,3
22,77,2021-04-26,4,42,8,176,1,1
22,84,2021-04-26,4,97,16,385,0,0
22,91,2021-04-26,1,36,14,166,0,0
22,98,2021-04-26,11,173,67,738,1,2
22,105,2021-04-26,2,86,9,245,0,2
22,112,2021-04-26,4,41,13,183,0,0
22,119,2021-04-26,9,39,14,90,0,0
22,126,2021-04-26,7,46,17,195,0,0
22,133,2021-04-26,2,44,22,244,0,2
22,140,2021-04-26,99,1557,635,7928,2,18
22,147,2021-04-26,1,30,3,133,1,1
22,154,2021-04-26,3,60,16,256,0,1
22,161,2021-04-26,4,45,70,148,0,0
22,168,2021-04-26,0,10,4,96,0,0
26,0,2021-04-26,0,0,1,3,0,0
26,7,2021-04-26,28,311,118,1232,0,0
26,14,2021-04-26,6,184,24,386,0,2
26,21,2021-04-26,78,806,245,3198,0,13
26,28,2021-04-26,1,1,1,4,0,0
26,35,2021-04-26,27,453,64,1270,0,5
26,42,2021-04-26,0,17,6,78,0,0
26,49,2021-04-26,0,2,0,4,0,0
26,56,2021-04-26,0,9,1,22,0,0
26,63,2021-04-26,0,2,0,3,0,0
26,70,2021-04-26,0,8,0,12,0,0
26,77,2021-04-26,28,258,75,1161,0,2
26,84,2021-04-26,6,70,10,107,0,0
26,91,2021-04-26,16,131,20,239,0,0
26,98,2021-04-26,10,100,12,122,1,2
26,105,2021-04-26,0,3,0,5,0,0
30,0,2021-04-26,1,1,1,20,0,0
30,8,2021-04-26,80,1083,112,1598,0,4
30,15,2021-04-26,81,662,170,1644,0,0
30,21,2021-04-26,24,246,42,467,0,1
30,28,2021-04-26,15,147,31,328,0,0
30,35,2021-04-26,6,90,10,176,0,0
30,42,2021-04-26,0,18,10,50,0,0
30,49,2021-04-26,37,303,65,591,0,2
30,56,2021-04-26,87,837,134,1416,0,12
30,63,2021-04-26,5,72,8,141,0,0
30,70,2021-04-26,29,495,60,766,1,6
30,77,2021-04-26,14,168,24,295,1,1
30,84,2021-04-26,132,1718,257,3581,3,22
30,88,2021-04-26,16,136,22,178,0,0
30,91,2021-04-26,22,195,32,335,0,1
30,98,2021-04-26,59,677,84,1007,0,6
30,105,2021-04-26,10,112,25,253,0,1
30,113,2021-04-26,35,297,58,448,0,4
34,0,2021-04-26,0,1,0,7,0,1
34,7,2021-04-26,0,3,1,34,0,0
34,14,2021-04-26,25,690,163,4469,0,17
34,21,2021-04-26,4,38,8,138,0,1
34,28,2021-04-26,1,1,2,22,0,0
34,35,2021-04-26,8,103,18,332,0,2
34,42,2021-04-26,3,36,9,96,0,0
34,49,2021-04-26,33,286,89,1497,0,27
34,56,2021-04-26,9,65,21,259,0,0
34,63,2021-04-26,0,1,1,13,0,0
38,0,2021-04-26,0,7,10,143,0,0
38,7,2021-04-26,0,4,7,36,0,1
38,14,2021-04-26,6,76,39,516,0,3
38,21,2021-04-26,70,657,258,3253,1,16
38,28,2021-04-26,4,24,21,158,0,1
38,35,2021-04-26,3,65,43,490,0,2
38,42,2021-04-26,4,103,34,464,0,1
38,49,2021-04-26,0,0,0,2,0,0
38,56,2021-04-26,0,6,2,36,0,0
38,63,2021-04-26,4,32,34,381,0,1
38,70,2021-04-26,0,4,9,70,0,0
38,77,2021-04-26,0,1,0,7,0,0
38,84,2021-04-26,2,27,4,60,0,0
38,94,2021-04-26,5,32,7,108,0,1
38,98,2021-04-26,3,9,12,46,0,0
38,105,2021-04-26,0,2,2,19,0,0
38,112,2021-04-26,3,16,4,59,0,1
42,0,2021-04-26,0,0,1,6,0,0
42,7,2021-04-26,5,73,13,174,1,3
42,14,2021-04-26,2,20,6,59,0,0
42,21,2021-04-26,117,1136,279,3202,1,7
42,28,2021-04-26,3,35,15,129,0,0
42,35,2021-04-26,45,188,80,397,0,0
42,42,2021-04-26,0,4,1,6,0,0
42,49,2021-04-26,0,46,5,107,0,0
42,56,2021-04-26,16,140,24,303,0,3
42,63,2021-04-26,4,19,5,32,0,0
42,70,2021-04-26,2,29,12,115,0,0
42,77,2021-04-26,4,67,12,209,0,0
42,84,2021-04-26,0,1,0,3,0,0
42,91,2021-04-26,1,2,1,4,0,0
42,98,2021-04-26,8,113,25,290,1,2
42,105,2021-04-26,106,886,330,2665,3,12
42,112,2021-04-26,13,96,28,233,0,0
42,119,2021-04-26,6,70,19,164,0,0
42,126,2021-04-26,4,74,13,208,0,1
42,133,2021-04-26,31,318,89,808,0,3
42,140,2021-04-26,7,162,41,593,0,0
42,147,2021-04-26,13,51,31,181,0,0
42,154,2021-04-26,6,61,31,376,0,0
46,0,2021-04-26,0,2,1,10,0,0
46,7,2021-04-26,22,177,31,501,0,3
46,14,2021-04-26,20,389,70,2064,0,9
46,21,2021-04-26,1,9,2,42,0,2
46,28,2021-04-26,8,82,21,312,0,1
46,35,2021-04-26,2,23,2,111,1,2
46,42,2021-04-26,21,219,44,705,1,4
46,49,2021-04-26,9,25,10,54,0,0
46,56,2021-04-26,0,10,0,40,0,0
46,63,2021-04-26,3,31,19,105,0,1
46,70,2021-04-26,0,20,0,68,1,1
46,77,2021-04-26,1,2,1,30,0,0
46,84,2021-04-26,2,64,25,195,0,1
46,91,2021-04-26,0,8,1,27,0,1
46,98,2021-04-26,0,9,0,47,0,0
46,105,2021-04-26,0,1,0,7,0,0
46,112,2021-04-26,1,23,5,119,2,3
46,119,2021-04-26,0,10,0,27,0,0
46,126,2021-04-26,0,4,5,30,0,0
50,0,2021-04-26,2,35,13,160,0,0
50,7,2021-04-26,72,990,194,2745,2,20
50,14,2021-04-26,45,865,91,1656,0,20
50,21,2021-04-26,101,1435,291,3960,5,36
50,28,2021-04-26,134,1755,408,4979,6,65
50,35,2021-04-26,25,260,60,694,1,5
50,42,2021-04-26,0,31,8,128,0,2
50,49,2021-04-26,129,1268,349,3698,1,19
50,56,2021-04-26,7,120,24,400,0,2
50,63,2021-04-26,75,1139,227,2985,2,20
50,70,2021-04-26,102,1317,288,3516,0,28
50,77,2021-04-26,6,81,22,338,0,0
50,84,2021-04-26,34,310,81,874,0,5
50,91,2021-04-26,11,142,21,433,0,3
50,98,2021-04-26,52,708,153,1810,3,15
50,105,2021-04-26,114,1346,282,3154,1,35
50,112,2021-04-26,4,108,17,394,0,1
50,119,2021-04-26,21,259,62,793,1,10
50,126,2021-04-26,25,226,39,528,0,2
54,0,2021-04-26,0,0,0,7,0,0
54,7,2021-04-26,2,59,27,257,0,0
54,14,2021-04-26,0,75,8,114,0,1
54,21,2021-04-26,5,39,9,89,0,0
54,28,2021-04-26,46,609,226,1803,0,7
54,35,2021-04-26,0,5,0,12,0,0
54,42,2021-04-26,4,288,21,473,0,1
54,49,2021-04-26,3,38,6,66,0,1
54,56,2021-04-26,3,94,5,138,0,0
54,63,2021-04-26,4,80,13,333,0,1
54,70,2021-04-26,1,27,10,115,0,0
54,77,2021-04-26,1,36,5,117,0,0
54,84,2021-04-26,4,117,7,179,0,1
54,91,2021-04-26,9,127,17,261,0,0
54,98,2021-04-26,1,15,7,107,0,0
54,105,2021-04-26,0,6,4,28,0,0
54,112,2021-04-26,0,18,3,36,0,0
54,119,2021-04-26,0,9,0,26,0,0
58,0,2021-04-26,0,4,0,21,0,0
58,7,2021-04-26,8,55,15,133,0,1
58,14,2021-04-26,1,21,6,86,0,1
58,21,2021-04-26,1,5,2,12,0,0
58,28,2021-04-26,1,7,3,25,0,0
58,35,2021-04-26,221,2149,454,5210,1,14
58,42,2021-04-26,12,83,23,212,0,0
58,49,2021-04-26,9,62,16,183,0,1
58,56,2021-04-26,38,326,80,807,0,2
58,63,2021-04-26,6,65,6,111,0,0
58,70,2021-04-26,17,183,27,364,0,3
58,77,2021-04-26,7,40,10,110,0,0
58,84,2021-04-26,7,101,8,126,0,0
58,91,2021-04-26,23,106,26,230,0,2
58,98,2021-04-26,1,10,2,33,0,0
58,105,2021-04-26,19,125,32,200,0,2
58,112,2021-04-26,16,230,45,524,0,2
62,0,2021-04-26,1,4,3,11,0,0
62,7,2021-04-26,14,224,100,689,0,1
62,14,2021-04-26,5,48,27,264,0,1
62,21,2021-04-26,162,1936,278,3125,3,15
62,28,2021-04-26,1,3,3,25,0,0
62,35,2021-04-26,1,13,3,30,0,1
62,42,2021-04-26,86,956,264,3048,1,7
62,49,2021-04-26,0,0,0,9,0,0
62,56,2021-04-26,0,1,0,2,0,0
62,63,2021-04-26,12,76,23,215,0,1
62,70,2021-04-26,5,87,11,153,0,1
62,77,2021-04-26,8,105,26,350,0,1
62,84,2021-04-26,0,22,0,48,0,0
62,91,2021-04-26,6,48,16,173,0,1
66,0,2021-04-26,0,3,0,32,0,0
66,7,2021-04-26,3,55,18,222,0,0
66,14,2021-04-26,8,43,13,97,0,0
66,21,2021-04-26,4,64,9,217,0,0
66,28,2021-04-26,114,1363,452,5109,2,11
66,35,2021-04-26,9,115,25,333,0,0
66,42,2021-04-26,9,82,26,248,0,2
66,49,2021-04-26,3,39,16,186,0,1
66,56,2021-04-26,10,87,66,832,0,4
66,63,2021-04-26,1,13,2,30,0,0
66,70,2021-04-26,3,28,5,61,0,1
66,77,2021-04-26,6,46,17,182,0,0
66,84,2021-04-26,0,28,1,80,0,0
66,91,2021-04-26,0,6,2,23,0,1
66,98,2021-04-26,10,70,16,135,0,0
66,105,2021-04-26,3,22,5,52,0,3
66,112,2021-04-26,13,154,19,359,0,4
66,119,2021-04-26,0,10,0,56,0,0
66,126,2021-04-26,8,128,106,1100,0,6
66,133,2021-04-26,0,18,5,123,1,2
66,140,2021-04-26,20,148,32,281,0,4
66,147,2021-04-26,5,108,24,317,0,0
66,154,2021-04-26,2,18,5,48,0,1
66,161,2021-04-26,2,22,4,54,0,0
70,0,2021-04-26,4,6,5,22,0,0
70,7,2021-04-26,7,103,29,260,0,0
70,14,2021-04-26,3,26,13,122,0,1
70,21,2021-04-26,4,58,14,176,0,1
70,28,2021-04-26,111,843,431,3574,3,13
70,35,2021-04-26,17,110,59,484,0,1
70,42,2021-04-26,59,484,247,1981,0,1
70,49,2021-04-26,3,27,23,95,0,0
70,56,2021-04-26,7,74,13,240,0,2
70,63,2021-04-26,1,22,13,129,0,0
70,70,2021-04-26,42,349,93,955,0,4
70,77,2021-04-26,89,565,404,2291,0,9
70,84,2021-04-26,75,554,330,2563,0,5
70,91,2021-04-26,9,84,21,187,0,0
70,98,2021-04-26,51,327,191,1418,0,5
70,105,2021-04-26,13,164,21,347,2,4
70,112,2021-04-26,0,4,2,16,0,0
70,119,2021-04-26,5,44,10,133,0,3
70,126,2021-04-26,0,22,5,114,0,0
70,133,2021-04-26,1,6,4,33,0,0
74,0,2021-04-26,0,6,0,27,0,0
